produto,ano,fonte,unidade_padrao,preco_mediano,preco_medio,preco_min,preco_max,n_registros,ratio_max_min
arroz,2022,municipal,kg,3.99,7.06,3.38,21.06,46,6.2
arroz,2023,municipal,kg,4.1,5.43,3.3,21.06,123,6.4
arroz,2024,municipal,kg,4.61,7.71,3.6,21.67,106,6.0
arroz,2025,federal,kg,4.2,4.03,3.7,4.2,3,1.1
arroz,2025,municipal,kg,4.38,5.17,3.2,23.15,124,7.2
arroz,2026,municipal,kg,3.16,3.58,3.16,5.86,36,1.9
atenolol,2019,estadual,unidade,0.4,0.34,0.04,0.68,35,17.4
atenolol,2019,federal,unidade,0.04,0.05,0.04,0.06,3,1.5
atenolol,2019,municipal,unidade,0.11,0.11,0.03,0.19,2,6.5
atenolol,2020,estadual,unidade,0.06,0.09,0.04,0.2,13,4.8
atenolol,2020,municipal,unidade,0.04,0.05,0.04,0.07,5,1.7
atenolol,2021,estadual,unidade,0.21,0.3,0.07,0.72,21,10.0
atenolol,2021,municipal,unidade,0.09,0.08,0.05,0.09,7,1.9
atenolol,2022,estadual,unidade,0.27,0.28,0.08,0.63,10,7.5
atenolol,2022,federal,unidade,0.1,0.1,0.1,0.1,2,1.0
atenolol,2022,municipal,unidade,0.07,0.07,0.04,0.1,15,2.6
atenolol,2023,estadual,unidade,0.39,0.5,0.08,1.3,17,16.8
atenolol,2023,municipal,unidade,0.06,0.06,0.03,0.08,39,2.6
atenolol,2024,estadual,unidade,0.31,0.32,0.04,0.69,7,16.1
atenolol,2024,municipal,unidade,0.05,0.05,0.03,0.06,38,1.9
atenolol,2025,estadual,unidade,0.12,0.24,0.04,0.68,4,15.3
atenolol,2025,federal,unidade,0.07,0.07,0.06,0.08,2,1.3
atenolol,2025,municipal,unidade,0.04,0.04,0.03,0.04,38,1.5
atenolol,2026,estadual,unidade,0.5,0.5,0.12,0.87,2,7.2
atenolol,2026,municipal,unidade,0.04,0.04,0.03,0.06,14,2.0
atorvastatina,2019,estadual,unidade,0.53,0.64,0.34,1.54,7,4.6
atorvastatina,2020,estadual,unidade,0.6,0.74,0.33,1.23,6,3.7
atorvastatina,2021,estadual,unidade,0.48,0.66,0.26,1.3,11,5.0
atorvastatina,2022,estadual,unidade,0.59,0.72,0.32,1.51,7,4.7
atorvastatina,2023,estadual,unidade,1.44,1.63,0.25,4.99,11,19.8
atorvastatina,2024,estadual,unidade,0.39,0.71,0.2,1.87,8,9.4
atorvastatina,2025,estadual,unidade,1.68,1.68,0.32,3.05,4,9.6
aveia,2020,municipal,kg,11.09,11.09,4.24,17.95,4,4.2
aveia,2021,municipal,kg,18.98,18.71,18.3,18.98,5,1.0
aveia,2022,municipal,kg,14.94,14.94,14.94,14.94,6,1.0
aveia,2023,municipal,kg,17.0,16.03,6.0,30.0,33,5.0
aveia,2024,municipal,kg,17.5,18.41,9.89,30.0,28,3.0
aveia,2025,municipal,kg,12.54,12.33,5.0,21.89,18,4.4
aveia,2026,municipal,kg,19.54,21.15,18.9,25.0,7,1.3
azeite,2020,municipal,litro,41.58,41.58,35.98,47.18,4,1.3
azeite,2021,municipal,litro,38.4,44.15,36.98,60.66,7,1.6
azeite,2022,municipal,litro,39.78,44.22,39.78,57.78,9,1.5
azeite,2023,municipal,litro,41.62,40.39,24.34,63.4,51,2.6
azeite,2024,municipal,litro,56.9,61.17,38.0,82.0,48,2.2
azeite,2025,municipal,litro,60.9,65.3,54.0,81.74,20,1.5
azeite,2026,municipal,litro,53.8,55.86,40.0,77.54,9,1.9
azitromicina,2019,estadual,unidade,4.0,4.31,0.52,9.0,12,17.2
azitromicina,2019,federal,unidade,0.63,0.66,0.63,0.72,3,1.1
azitromicina,2019,municipal,unidade,3.93,3.93,0.67,7.19,2,10.7
azitromicina,2020,estadual,unidade,2.5,3.6,0.58,8.48,32,14.7
azitromicina,2020,federal,unidade,2.62,2.62,1.95,3.29,2,1.7
azitromicina,2020,municipal,unidade,1.83,3.42,0.48,7.45,8,15.5
azitromicina,2021,estadual,unidade,7.68,5.59,1.3,10.0,9,7.7
azitromicina,2021,municipal,unidade,3.46,3.29,1.63,4.9,10,3.0
azitromicina,2022,estadual,unidade,5.56,4.79,2.0,7.49,5,3.8
azitromicina,2022,federal,unidade,1.06,1.05,0.82,1.26,4,1.5
azitromicina,2022,municipal,unidade,0.84,2.96,0.7,6.5,18,9.3
azitromicina,2023,estadual,unidade,4.31,4.29,0.86,7.69,4,9.0
azitromicina,2023,municipal,unidade,5.77,3.99,0.75,7.49,51,10.0
azitromicina,2024,estadual,unidade,3.46,5.48,0.9,14.11,12,15.7
azitromicina,2024,municipal,unidade,0.8,3.6,0.68,7.46,57,11.0
azitromicina,2025,estadual,unidade,0.71,2.78,0.68,6.96,3,10.2
azitromicina,2025,federal,unidade,7.03,7.03,0.79,13.26,2,16.7
azitromicina,2025,municipal,unidade,0.83,2.98,0.64,6.09,56,9.6
azitromicina,2026,municipal,unidade,5.7,4.12,0.67,7.1,19,10.6
bacon,2019,federal,kg,17.77,18.45,17.67,19.9,3,1.1
bacon,2022,municipal,kg,24.5,23.3,20.9,24.5,3,1.2
bacon,2023,municipal,kg,25.2,26.17,22.34,42.0,25,1.9
bacon,2024,federal,kg,27.5,28.74,27.5,31.22,3,1.1
bacon,2024,municipal,kg,25.25,27.61,25.04,31.31,15,1.3
bacon,2025,federal,kg,24.6,26.37,24.6,29.9,3,1.2
bacon,2025,municipal,kg,29.49,28.07,20.15,37.0,15,1.8
bacon,2026,municipal,kg,23.88,23.88,20.15,27.61,4,1.4
banana,2019,municipal,kg,2.63,2.63,2.45,2.81,4,1.1
banana,2020,municipal,kg,3.44,3.5,2.69,4.35,25,1.6
banana,2021,municipal,kg,4.48,4.53,3.44,6.02,11,1.8
banana,2022,municipal,kg,4.9,4.95,2.55,7.0,94,2.7
banana,2023,municipal,kg,6.38,5.98,3.33,7.67,208,2.3
banana,2024,federal,kg,5.21,5.27,3.5,7.45,41,2.1
banana,2024,municipal,kg,5.49,5.36,2.02,7.59,283,3.8
banana,2025,federal,kg,5.82,5.29,2.08,7.6,32,3.7
banana,2025,municipal,kg,6.36,6.26,2.8,8.93,148,3.2
banana,2026,municipal,kg,5.98,5.81,2.8,7.77,25,2.8
batata,2019,municipal,kg,2.93,2.93,2.88,2.98,4,1.0
batata,2020,municipal,kg,3.12,3.32,2.88,4.12,7,1.4
batata,2021,municipal,kg,4.26,4.26,3.95,4.56,4,1.2
batata,2022,municipal,kg,4.78,4.69,3.01,6.57,50,2.2
batata,2023,municipal,kg,5.8,5.45,3.4,6.61,152,1.9
batata,2024,federal,kg,5.3,5.6,4.24,8.55,21,2.0
batata,2024,municipal,kg,5.0,4.87,2.89,6.0,113,2.1
batata,2025,federal,kg,5.58,5.09,2.2,7.58,22,3.4
batata,2025,municipal,kg,4.38,4.46,2.39,7.0,100,2.9
batata,2026,municipal,kg,2.4,3.51,2.39,5.67,23,2.4
bebedouro,2019,estadual,unidade,1600.0,1431.49,350.0,2696.67,13,7.7
bebedouro,2019,federal,unidade,1786.0,1546.61,500.0,2200.0,14,4.4
bebedouro,2019,municipal,unidade,2207.89,1821.58,1100.0,2350.0,5,2.1
bebedouro,2020,estadual,unidade,1924.43,1809.54,656.23,2472.84,17,3.8
bebedouro,2020,federal,unidade,1789.0,1566.2,537.3,2580.0,7,4.8
bebedouro,2020,municipal,unidade,255.0,631.78,255.0,1780.0,17,7.0
bebedouro,2021,estadual,unidade,552.71,898.9,484.65,1659.33,3,3.4
bebedouro,2021,federal,unidade,1698.98,1798.43,794.0,2620.0,8,3.3
bebedouro,2021,municipal,unidade,1190.02,1658.61,570.0,2800.0,11,4.9
bebedouro,2022,estadual,unidade,1400.0,1804.91,897.67,3500.0,18,3.9
bebedouro,2022,federal,unidade,1900.0,1633.03,646.27,2980.0,13,4.6
bebedouro,2022,municipal,unidade,1300.0,1275.58,400.0,2679.97,69,6.7
bebedouro,2023,estadual,unidade,1789.9,1793.37,560.09,3355.0,22,6.0
bebedouro,2023,municipal,unidade,1820.1,1454.32,524.26,2369.04,141,4.5
bebedouro,2024,estadual,unidade,684.5,1320.57,500.0,2803.41,11,5.6
bebedouro,2024,federal,unidade,801.89,1305.06,340.0,3399.87,23,10.0
bebedouro,2024,municipal,unidade,2300.0,2073.49,621.62,2963.0,151,4.8
bebedouro,2025,estadual,unidade,2364.31,2361.09,1790.0,2928.95,3,1.6
bebedouro,2025,federal,unidade,655.66,722.41,300.0,2585.9,14,8.6
bebedouro,2025,municipal,unidade,1619.85,1530.32,500.0,3036.0,55,6.1
bebedouro,2026,municipal,unidade,1450.0,1427.72,600.0,2599.85,86,4.3
beterraba,2019,municipal,kg,2.23,2.23,2.23,2.23,2,1.0
beterraba,2020,municipal,kg,2.99,2.89,2.59,3.14,5,1.2
beterraba,2021,municipal,kg,3.4,3.46,2.92,4.11,8,1.4
beterraba,2022,municipal,kg,4.61,5.04,2.51,7.8,29,3.1
beterraba,2023,municipal,kg,5.72,5.17,2.99,7.5,89,2.5
beterraba,2024,federal,kg,4.53,4.85,3.8,6.85,16,1.8
beterraba,2024,municipal,kg,4.19,4.54,2.33,7.3,56,3.1
beterraba,2025,federal,kg,4.84,4.88,2.96,6.33,14,2.1
beterraba,2025,municipal,kg,4.59,5.16,2.21,9.09,59,4.1
beterraba,2026,municipal,kg,2.95,3.47,2.21,6.13,16,2.8
biscoito,2019,federal,kg,8.9,12.95,6.98,34.95,25,5.0
biscoito,2020,estadual,kg,14.18,13.49,7.09,18.5,4,2.6
biscoito,2020,federal,kg,8.43,12.06,4.3,41.05,24,9.5
biscoito,2020,municipal,kg,13.88,13.88,8.95,20.52,37,2.3
biscoito,2021,estadual,kg,11.85,10.57,7.65,12.2,3,1.6
biscoito,2021,federal,kg,7.99,11.95,4.8,44.95,28,9.4
biscoito,2021,municipal,kg,11.72,16.48,9.7,29.18,13,3.0
biscoito,2022,estadual,kg,18.6,22.74,8.68,46.5,11,5.4
biscoito,2022,federal,kg,9.36,9.09,4.9,18.0,18,3.7
biscoito,2022,municipal,kg,18.05,20.48,9.7,46.87,63,4.8
biscoito,2023,estadual,kg,15.75,14.9,9.7,21.3,5,2.2
biscoito,2023,municipal,kg,19.16,22.75,9.82,44.75,272,4.6
biscoito,2024,estadual,kg,13.0,14.13,10.85,18.55,3,1.7
biscoito,2024,federal,kg,12.18,14.97,5.22,50.0,13,9.6
biscoito,2024,municipal,kg,23.1,27.17,8.5,55.0,198,6.5
biscoito,2025,federal,kg,13.24,13.86,5.88,23.98,22,4.1
biscoito,2025,municipal,kg,25.0,28.65,8.62,51.2,196,5.9
biscoito,2026,municipal,kg,10.31,13.76,7.98,30.0,26,3.8
borracha_escolar,2019,estadual,unidade,0.9,1.03,0.89,1.3,3,1.5
borracha_escolar,2020,estadual,unidade,0.89,0.79,0.49,1.0,3,2.0
borracha_escolar,2021,estadual,unidade,1.3,1.26,0.88,1.67,6,1.9
borracha_escolar,2021,municipal,unidade,1.53,1.53,1.53,1.53,4,1.0
borracha_escolar,2022,municipal,unidade,0.32,0.57,0.13,1.28,6,9.8
borracha_escolar,2023,estadual,unidade,1.81,1.81,0.48,3.14,2,6.5
borracha_escolar,2023,municipal,unidade,0.3,0.41,0.29,1.03,58,3.6
borracha_escolar,2024,municipal,unidade,0.24,0.39,0.24,0.65,104,2.7
borracha_escolar,2025,municipal,unidade,0.65,0.78,0.26,1.55,28,6.0
borracha_escolar,2026,municipal,unidade,0.71,2.16,0.51,6.0,17,11.8
brita,2019,municipal,m3,79.06,79.06,78.46,79.67,4,1.0
brita,2020,municipal,m3,81.9,82.2,81.9,82.8,3,1.0
brita,2021,municipal,m3,103.48,102.88,90.03,114.5,4,1.3
brita,2022,municipal,m3,171.78,179.82,84.8,350.0,38,4.1
brita,2023,municipal,m3,183.16,179.25,85.0,304.82,77,3.6
brita,2024,federal,m3,178.5,173.76,138.93,212.12,9,1.5
brita,2024,municipal,m3,148.99,160.45,81.65,265.2,97,3.2
brita,2025,estadual,m3,200.14,200.14,167.67,232.6,2,1.4
brita,2025,federal,m3,234.15,252.23,219.13,309.0,8,1.4
brita,2025,municipal,m3,161.8,172.73,85.82,270.0,50,3.1
brita,2026,estadual,m3,170.45,170.45,170.45,170.45,2,1.0
brita,2026,federal,m3,264.89,264.89,219.88,309.9,2,1.4
brita,2026,municipal,m3,233.28,208.9,83.01,277.32,17,3.3
cabo_eletrico,2019,estadual,metro,2.46,3.21,0.6,7.64,41,12.7
cabo_eletrico,2019,municipal,metro,1.9,4.24,1.0,15.0,9,15.0
cabo_eletrico,2020,estadual,metro,6.73,7.77,1.11,23.01,91,20.7
cabo_eletrico,2021,estadual,metro,2.41,7.1,1.2,24.77,17,20.6
cabo_eletrico,2021,municipal,metro,9.13,11.58,1.35,31.75,54,23.5
cabo_eletrico,2022,estadual,metro,7.4,9.82,1.8,27.98,55,15.5
cabo_eletrico,2022,municipal,metro,8.98,10.32,1.1,30.24,339,27.5
cabo_eletrico,2023,estadual,metro,1.69,4.94,1.08,16.71,13,15.5
cabo_eletrico,2023,municipal,metro,11.9,13.96,1.69,32.2,702,19.1
cabo_eletrico,2024,estadual,metro,11.84,9.19,0.75,15.95,14,21.3
cabo_eletrico,2024,federal,metro,4.7,5.06,1.89,8.92,8,4.7
cabo_eletrico,2024,municipal,metro,13.33,15.16,5.34,31.76,614,5.9
cabo_eletrico,2025,municipal,metro,9.65,11.79,2.27,30.24,454,13.3
cabo_eletrico,2026,municipal,metro,14.0,15.22,4.3,31.62,203,7.4
cadeira,2019,estadual,unidade,813.18,814.59,100.0,1655.1,26,16.6
cadeira,2019,federal,unidade,90.93,82.22,39.1,107.95,4,2.8
cadeira,2019,municipal,unidade,254.5,251.75,78.0,420.0,4,5.4
cadeira,2020,estadual,unidade,452.25,488.82,236.19,755.0,12,3.2
cadeira,2020,federal,unidade,148.19,148.19,86.38,210.0,2,2.4
cadeira,2020,municipal,unidade,900.0,955.66,303.72,1299.0,19,4.3
cadeira,2021,estadual,unidade,980.0,917.17,289.99,1547.02,27,5.3
cadeira,2021,federal,unidade,170.27,170.27,150.0,190.54,2,1.3
cadeira,2021,municipal,unidade,398.0,427.14,99.0,976.0,19,9.9
cadeira,2022,estadual,unidade,720.07,709.69,61.3,1130.0,30,18.4
cadeira,2022,federal,unidade,291.0,255.0,154.0,320.0,3,2.1
cadeira,2022,municipal,unidade,298.26,450.3,100.0,1435.2,59,14.4
cadeira,2023,estadual,unidade,794.25,816.29,81.87,1379.88,15,16.9
cadeira,2023,municipal,unidade,437.0,551.07,41.0,1600.0,93,39.0
cadeira,2024,estadual,unidade,62.0,90.32,55.8,153.17,3,2.7
cadeira,2024,federal,unidade,360.0,486.19,41.99,1143.8,9,27.2
cadeira,2024,municipal,unidade,535.5,608.11,74.5,1590.0,73,21.3
cadeira,2025,estadual,unidade,1709.96,1322.97,549.0,1709.96,3,3.1
cadeira,2025,federal,unidade,1063.0,895.92,338.96,1152.02,11,3.4
cadeira,2025,municipal,unidade,395.0,529.03,65.0,1616.93,59,24.9
cadeira,2026,federal,unidade,313.89,313.89,310.0,317.77,2,1.0
cadeira,2026,municipal,unidade,751.68,869.99,215.91,1734.41,20,8.0
caderno,2019,estadual,unidade,6.86,9.12,5.5,15.0,3,2.7
caderno,2020,estadual,unidade,4.18,4.12,2.59,5.6,6,2.2
caderno,2020,municipal,unidade,7.58,7.58,5.83,9.33,2,1.6
caderno,2021,estadual,unidade,6.98,8.4,5.95,12.27,3,2.1
caderno,2022,estadual,unidade,11.03,11.64,6.1,18.43,15,3.0
caderno,2022,municipal,unidade,11.93,12.29,3.5,30.0,37,8.6
caderno,2023,estadual,unidade,12.24,10.93,5.96,14.58,3,2.4
caderno,2023,municipal,unidade,5.92,8.24,4.13,30.0,36,7.3
caderno,2024,estadual,unidade,5.76,6.54,4.39,10.24,4,2.3
caderno,2024,municipal,unidade,4.73,6.18,3.42,13.77,58,4.0
caderno,2025,municipal,unidade,6.85,9.44,2.11,24.06,25,11.4
caderno,2026,municipal,unidade,14.46,11.93,3.58,22.97,23,6.4
cafe,2019,estadual,kg,19.74,19.74,18.5,20.98,2,1.1
cafe,2019,federal,kg,22.7,23.33,13.36,39.96,21,3.0
cafe,2020,estadual,kg,13.18,13.37,12.0,14.92,3,1.2
cafe,2020,municipal,kg,16.89,16.89,16.57,17.2,4,1.0
cafe,2021,estadual,kg,32.7,34.84,22.0,58.6,6,2.7
cafe,2022,estadual,kg,36.18,37.56,29.56,54.2,11,1.8
cafe,2022,municipal,kg,24.64,25.37,23.54,32.78,84,1.4
cafe,2023,estadual,kg,42.98,54.41,33.56,88.9,9,2.6
cafe,2023,municipal,kg,21.4,28.86,20.0,88.6,161,4.4
cafe,2024,estadual,kg,44.4,47.83,31.16,69.0,7,2.2
cafe,2024,municipal,kg,29.0,29.92,23.2,78.48,254,3.4
cafe,2025,federal,kg,103.01,103.01,99.98,106.04,2,1.1
cafe,2025,municipal,kg,53.8,54.35,26.0,77.98,62,3.0
cafe,2026,federal,kg,25.99,25.99,25.99,25.99,2,1.0
cafe,2026,municipal,kg,42.3,41.31,39.0,56.48,115,1.4
cal,2019,federal,kg,7.7,7.83,6.79,9.0,3,1.3
cal,2020,municipal,kg,0.68,0.68,0.68,0.68,2,1.0
cal,2022,estadual,kg,0.7,0.69,0.55,0.8,4,1.5
cal,2022,municipal,kg,0.83,0.88,0.57,1.27,4,2.2
cal,2023,municipal,kg,0.83,0.8,0.7,0.97,12,1.4
cal,2024,municipal,kg,0.59,0.8,0.45,1.62,13,3.6
cal,2025,municipal,kg,0.88,0.98,0.58,1.57,4,2.7
cal,2026,municipal,kg,0.68,0.68,0.68,0.68,6,1.0
caneta_esferografica,2019,estadual,unidade,0.8,5.67,0.4,18.15,33,45.4
caneta_esferografica,2019,federal,unidade,0.56,4.51,0.36,19.26,40,53.5
caneta_esferografica,2020,estadual,unidade,0.65,2.24,0.53,15.6,21,29.4
caneta_esferografica,2020,federal,unidade,0.53,7.63,0.35,19.88,39,56.8
caneta_esferografica,2020,municipal,unidade,0.56,0.69,0.54,1.56,36,2.9
caneta_esferografica,2021,estadual,unidade,0.75,1.57,0.63,10.86,36,17.2
caneta_esferografica,2021,federal,unidade,0.42,0.52,0.37,0.72,17,1.9
caneta_esferografica,2021,municipal,unidade,0.72,1.13,0.65,2.66,34,4.1
caneta_esferografica,2022,estadual,unidade,0.89,1.41,0.48,10.6,35,22.1
caneta_esferografica,2022,federal,unidade,0.48,0.54,0.46,0.78,18,1.7
caneta_esferografica,2022,municipal,unidade,0.55,3.63,0.41,20.0,105,48.8
caneta_esferografica,2023,estadual,unidade,0.92,0.9,0.62,1.16,20,1.9
caneta_esferografica,2023,municipal,unidade,0.53,0.55,0.46,0.94,311,2.0
caneta_esferografica,2024,estadual,unidade,1.07,1.39,0.67,3.75,21,5.6
caneta_esferografica,2024,federal,unidade,1.6,1.41,0.55,1.9,4,3.5
caneta_esferografica,2024,municipal,unidade,0.45,0.47,0.45,0.7,406,1.6
caneta_esferografica,2025,estadual,unidade,1.33,2.92,0.61,11.9,24,19.5
caneta_esferografica,2025,federal,unidade,0.76,1.1,0.55,3.33,19,6.1
caneta_esferografica,2025,municipal,unidade,0.51,0.69,0.45,1.6,117,3.6
caneta_esferografica,2026,federal,unidade,0.59,0.66,0.52,0.88,3,1.7
caneta_esferografica,2026,municipal,unidade,0.48,0.75,0.44,1.3,47,3.0
canjica,2020,municipal,kg,5.49,5.49,5.2,5.78,4,1.1
canjica,2021,federal,kg,3.87,4.15,3.69,4.89,3,1.3
canjica,2021,municipal,kg,8.48,8.69,8.48,9.0,5,1.1
canjica,2022,federal,kg,5.8,5.87,5.8,6.0,3,1.0
canjica,2022,municipal,kg,3.45,5.52,2.98,10.8,39,3.6
canjica,2023,municipal,kg,7.0,6.66,2.98,10.5,70,3.5
canjica,2024,municipal,kg,7.82,8.8,2.87,15.72,54,5.5
canjica,2025,federal,kg,4.4,4.01,2.98,4.64,3,1.6
canjica,2025,municipal,kg,5.62,7.35,2.76,15.48,47,5.6
canjica,2026,municipal,kg,3.84,5.44,2.26,14.0,11,6.2
captopril,2019,estadual,unidade,0.05,0.07,0.03,0.16,4,5.7
captopril,2019,federal,unidade,0.04,0.04,0.03,0.04,2,1.3
captopril,2020,estadual,unidade,0.04,0.06,0.02,0.19,12,7.6
captopril,2020,municipal,unidade,0.02,0.02,0.02,0.03,4,1.1
captopril,2021,estadual,unidade,0.12,0.16,0.04,0.46,8,13.2
captopril,2021,municipal,unidade,0.03,0.03,0.03,0.04,7,1.3
captopril,2022,estadual,unidade,0.07,0.1,0.05,0.22,6,4.4
captopril,2022,federal,unidade,0.08,0.08,0.07,0.1,2,1.5
captopril,2022,municipal,unidade,0.03,0.04,0.03,0.06,9,1.9
captopril,2023,estadual,unidade,0.06,0.06,0.05,0.08,4,1.6
captopril,2023,municipal,unidade,0.04,0.03,0.02,0.04,28,1.7
captopril,2024,estadual,unidade,0.07,0.07,0.03,0.1,4,3.5
captopril,2024,municipal,unidade,0.03,0.03,0.02,0.06,29,2.8
captopril,2025,estadual,unidade,0.02,0.02,0.02,0.03,3,1.5
captopril,2025,municipal,unidade,0.02,0.02,0.02,0.04,27,2.1
captopril,2026,municipal,unidade,0.02,0.03,0.02,0.04,10,2.1
carbamazepina,2019,estadual,unidade,0.26,0.49,0.1,1.51,10,15.2
carbamazepina,2019,federal,unidade,0.15,0.15,0.15,0.15,2,1.0
carbamazepina,2019,municipal,unidade,0.66,0.66,0.53,0.79,2,1.5
carbamazepina,2020,estadual,unidade,0.25,0.32,0.11,0.62,12,5.7
carbamazepina,2020,municipal,unidade,0.12,0.12,0.11,0.13,4,1.2
carbamazepina,2021,estadual,unidade,0.56,0.56,0.14,1.5,16,10.7
carbamazepina,2021,municipal,unidade,0.16,0.21,0.15,0.4,12,2.7
carbamazepina,2022,estadual,unidade,0.79,0.84,0.24,1.66,11,6.9
carbamazepina,2022,municipal,unidade,0.21,0.25,0.18,0.44,12,2.4
carbamazepina,2023,estadual,unidade,0.95,1.23,0.24,2.43,15,10.0
carbamazepina,2023,municipal,unidade,0.19,0.29,0.18,1.9,31,10.3
carbamazepina,2024,estadual,unidade,0.99,1.3,0.19,2.68,13,14.1
carbamazepina,2024,municipal,unidade,0.18,0.22,0.16,0.49,39,3.0
carbamazepina,2025,estadual,unidade,0.17,0.19,0.16,0.25,3,1.6
carbamazepina,2025,municipal,unidade,0.21,2.15,0.16,5.95,40,37.7
carbamazepina,2026,municipal,unidade,0.16,0.26,0.11,1.92,16,16.8
carne_bovina,2019,federal,kg,18.22,19.55,13.0,33.49,61,2.6
carne_bovina,2019,municipal,kg,24.68,25.52,22.94,28.95,6,1.3
carne_bovina,2020,federal,kg,21.3,22.38,13.7,33.99,57,2.5
carne_bovina,2020,municipal,kg,21.58,22.58,13.46,38.22,16,2.8
carne_bovina,2021,federal,kg,32.34,30.74,17.46,41.98,29,2.4
carne_bovina,2021,municipal,kg,30.11,31.07,23.9,36.67,19,1.5
carne_bovina,2022,federal,kg,35.94,36.18,27.98,47.98,72,1.7
carne_bovina,2022,municipal,kg,31.29,28.73,17.99,40.96,83,2.3
carne_bovina,2023,federal,kg,25.9,28.57,25.9,33.9,3,1.3
carne_bovina,2023,municipal,kg,25.05,25.82,19.8,36.7,295,1.9
carne_bovina,2024,federal,kg,29.68,29.58,17.25,39.99,44,2.3
carne_bovina,2024,municipal,kg,23.94,24.47,16.78,36.0,236,2.1
carne_bovina,2025,federal,kg,34.6,33.46,18.7,44.65,54,2.4
carne_bovina,2025,municipal,kg,24.48,24.72,16.78,35.86,235,2.1
carne_bovina,2026,municipal,kg,26.5,26.27,21.0,35.8,50,1.7
carne_suina,2019,federal,kg,12.9,13.45,9.85,17.57,33,1.8
carne_suina,2019,municipal,kg,18.12,16.2,12.34,18.12,3,1.5
carne_suina,2020,federal,kg,15.5,15.86,11.8,20.31,23,1.7
carne_suina,2020,municipal,kg,14.36,14.36,12.71,16.0,4,1.3
carne_suina,2021,federal,kg,15.97,16.66,14.85,19.5,7,1.3
carne_suina,2021,municipal,kg,22.94,24.09,18.9,29.0,11,1.5
carne_suina,2022,federal,kg,17.39,17.74,14.65,19.99,36,1.4
carne_suina,2022,municipal,kg,17.88,17.95,15.87,21.49,22,1.4
carne_suina,2023,federal,kg,19.98,19.58,15.85,22.9,3,1.4
carne_suina,2023,municipal,kg,15.95,16.43,14.39,22.14,88,1.5
carne_suina,2024,federal,kg,21.38,21.6,15.9,27.69,38,1.7
carne_suina,2024,municipal,kg,15.9,16.32,13.3,21.68,81,1.6
carne_suina,2025,federal,kg,21.89,22.29,15.89,27.89,36,1.8
carne_suina,2025,municipal,kg,18.0,18.3,14.8,21.44,60,1.4
carne_suina,2026,municipal,kg,19.8,19.34,15.99,22.97,17,1.4
cartucho,2019,estadual,unidade,90.0,92.93,90.0,98.8,6,1.1
cartucho,2020,estadual,unidade,569.0,569.0,569.0,569.0,6,1.0
cartucho,2022,estadual,unidade,570.24,431.28,95.0,573.53,14,6.0
cartucho,2023,estadual,unidade,120.0,120.0,115.0,125.0,2,1.1
cartucho,2024,estadual,unidade,375.58,375.58,364.69,386.48,2,1.1
cartucho,2025,federal,unidade,195.0,169.1,91.38,195.0,4,2.1
cebola,2019,federal,kg,3.88,3.73,2.81,4.68,13,1.7
cebola,2019,municipal,kg,3.28,3.28,3.28,3.28,2,1.0
cebola,2020,federal,kg,4.54,4.0,2.69,4.76,3,1.8
cebola,2020,municipal,kg,4.04,4.03,2.94,5.09,4,1.7
cebola,2021,municipal,kg,4.22,4.22,3.41,5.01,8,1.5
cebola,2022,municipal,kg,4.71,4.29,3.2,5.79,25,1.8
cebola,2023,municipal,kg,4.38,4.91,4.2,6.98,52,1.7
cebola,2024,federal,kg,6.0,6.0,4.5,7.49,2,1.7
cebola,2024,municipal,kg,5.3,5.12,3.44,6.98,53,2.0
cebola,2025,federal,kg,3.64,3.42,1.9,4.5,4,2.4
cebola,2025,municipal,kg,4.0,4.1,2.15,7.0,36,3.3
cebola,2026,municipal,kg,3.3,3.39,2.15,6.41,16,3.0
cefalexina,2019,estadual,unidade,0.9,3.91,0.12,9.1,11,73.9
cefalexina,2019,federal,unidade,0.44,3.84,0.4,8.98,5,22.4
cefalexina,2019,municipal,unidade,0.21,0.26,0.21,0.36,3,1.7
cefalexina,2020,estadual,unidade,0.57,2.46,0.27,8.39,8,31.0
cefalexina,2020,federal,unidade,0.6,3.92,0.55,10.62,3,19.3
cefalexina,2020,municipal,unidade,0.25,2.63,0.22,7.49,9,34.0
cefalexina,2021,estadual,unidade,1.44,4.26,0.4,10.25,10,25.6
cefalexina,2021,federal,unidade,5.34,5.34,0.53,10.14,2,19.1
cefalexina,2021,municipal,unidade,0.29,2.81,0.22,8.38,6,38.1
cefalexina,2022,estadual,unidade,0.48,1.04,0.31,2.62,5,8.5
cefalexina,2022,federal,unidade,0.51,0.52,0.48,0.57,3,1.2
cefalexina,2022,municipal,unidade,6.64,4.94,0.4,9.3,20,23.3
cefalexina,2023,estadual,unidade,0.61,2.77,0.48,9.38,5,19.5
cefalexina,2023,municipal,unidade,5.69,4.48,0.44,9.15,53,20.8
cefalexina,2024,estadual,unidade,10.51,8.28,0.61,11.51,4,19.0
cefalexina,2024,federal,unidade,0.85,0.85,0.83,0.87,2,1.0
cefalexina,2024,municipal,unidade,3.64,4.56,0.44,10.79,58,24.5
cefalexina,2025,estadual,unidade,0.55,0.45,0.11,0.59,4,5.3
cefalexina,2025,municipal,unidade,0.56,3.54,0.46,9.5,56,20.7
cefalexina,2026,municipal,unidade,0.54,2.76,0.41,8.76,22,21.4
cenoura,2019,municipal,kg,2.99,2.99,2.99,2.99,2,1.0
