fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
estadual,agua_mineral,2019,Governo ES,7.07,litro,heuristica,"AGUA MINERAL NATURAL, ENVASADA EM GARRAFOES PLASTICOS COM 20 (VINTE) LITROS, CONTENDO ROTULO PADRAO COM AS SEGUINTES DES"
estadual,dexametasona,2019,Governo ES,1.108,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: DEXAMETASONA,ACETATO 1MG/G; FORMA FARMACEUTICA: CREME DERMAT"
estadual,toner,2019,Governo ES,1011.8,unidade,unitario,PECA COMPONENTE; NOME MODIFICADOR: CARTUCHO DE TONER; COR: PRETO; APLICACAO: IMPRESSORA A LASER MONOCROMATICA A4; MARCA:
estadual,pilha,2019,Governo ES,2.99,unidade,unitario,"PILHA ALCALINA; TIPO: ALCALINA; TAMANHO PEQUENO (AA); VOLTAGEM: 1,5 V; UNIDADE DE MEDIDA: UNIDADE."
estadual,acucar,2019,Governo ES,2.198,kg,descricao,ACUCAR; APRESENTACAO: CRISTAL BRANCO; ACONDICIONAMENTO: EMBALAGEM PLASTICA ORIGINAL; VALIDADE: 12 MESES A PARTIR DA DATA
estadual,detergente,2019,Governo ES,2.128,litro,descricao,"DETERGENTE LÍQUIDO CONCENTRADO PARA LAVAGEM DE VIDRARIAS E UTENSÍLIOS LABORATORIAIS, COM PH NEUTRO; BIOLOGICAMENRE DEGRA"
estadual,sabonete,2019,Governo ES,6.9,unidade,unitario,"SABONETE LÍQUIDO CREMOSO PEROLADO, REFIL 800ML, COM BICO DOSADOR, PH NEUTRO, COM AROMA SUAVE, COM REGISTRO NO MINISTÉRIO"
estadual,papel_toalha,2019,Governo ES,13.0,rolo,unitario,"PAPEL TOALHA, BRANCO INTERFOLHADO COM 02 (DUAS) DOBRAS, GOFRADO, FOLHAS DUPLAS, FABRICADO COM 100% FIBRAS VIRGENS DE CEL"
estadual,papel_higienico,2019,Governo ES,5.3,rolo,unitario,"PAPEL HIGIENICO , CLASSE 1 , MATERIAL FABRICADO COM 100% FIBRAS VIRGENS DE CELULOSE : NAO RECICLADO ; ACABAMENTO GOFRADO"
estadual,esponja,2019,Governo ES,1.07,unidade,unitario,ESPONJA DE ACO; PARA LIMPEZA; EMBALAGEM: PACOTE CONTENDO 08 UNIDADES
estadual,alcool,2019,Governo ES,8.125,litro,descricao,ALCOOL GEL; ANTI-SEPTICO; HIDRATADO; BRANCO TRANSPARENTE; INDICADO PARA HIGIENIZACAO DAS MAOS; PERFUME CARACTERISTICO; U
estadual,detergente,2019,Governo ES,6.854,litro,descricao,"SOLUCAO ENZIMATICA GALAO DE 5 LITROS; DETERGENTE PURO PARA REMOVER MATERIA ORGANICA DE MATERIAIS DE ACO INOXIDAVEL, LATE"
